"site";"interaction_type";"rep";"metric";"value"
"Womens Peace Gardens";"Pollinator";38;"nestedness";0
"Womens Peace Gardens";"Pollinator";38;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";38;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";38;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";38;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";39;"richness";25
"Womens Peace Gardens";"Pollinator";39;"connectance";1
"Womens Peace Gardens";"Pollinator";39;"link_density";11,52
"Womens Peace Gardens";"Pollinator";39;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";39;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";39;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";39;"nestedness";0
"Womens Peace Gardens";"Pollinator";39;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";39;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";39;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";39;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";40;"richness";25
"Womens Peace Gardens";"Pollinator";40;"connectance";1
"Womens Peace Gardens";"Pollinator";40;"link_density";11,52
"Womens Peace Gardens";"Pollinator";40;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";40;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";40;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";40;"nestedness";0
"Womens Peace Gardens";"Pollinator";40;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";40;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";40;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";40;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";41;"richness";25
"Womens Peace Gardens";"Pollinator";41;"connectance";1
"Womens Peace Gardens";"Pollinator";41;"link_density";11,52
"Womens Peace Gardens";"Pollinator";41;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";41;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";41;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";41;"nestedness";0
"Womens Peace Gardens";"Pollinator";41;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";41;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";41;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";41;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";42;"richness";25
"Womens Peace Gardens";"Pollinator";42;"connectance";1
"Womens Peace Gardens";"Pollinator";42;"link_density";11,52
"Womens Peace Gardens";"Pollinator";42;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";42;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";42;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";42;"nestedness";0
"Womens Peace Gardens";"Pollinator";42;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";42;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";42;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";42;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";43;"richness";25
"Womens Peace Gardens";"Pollinator";43;"connectance";1
"Womens Peace Gardens";"Pollinator";43;"link_density";11,52
"Womens Peace Gardens";"Pollinator";43;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";43;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";43;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";43;"nestedness";0
"Womens Peace Gardens";"Pollinator";43;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";43;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";43;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";43;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";44;"richness";25
"Womens Peace Gardens";"Pollinator";44;"connectance";1
"Womens Peace Gardens";"Pollinator";44;"link_density";11,52
"Womens Peace Gardens";"Pollinator";44;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";44;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";44;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";44;"nestedness";0
"Womens Peace Gardens";"Pollinator";44;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";44;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";44;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";44;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";45;"richness";25
"Womens Peace Gardens";"Pollinator";45;"connectance";1
"Womens Peace Gardens";"Pollinator";45;"link_density";11,52
"Womens Peace Gardens";"Pollinator";45;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";45;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";45;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";45;"nestedness";0
"Womens Peace Gardens";"Pollinator";45;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";45;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";45;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";45;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";46;"richness";25
"Womens Peace Gardens";"Pollinator";46;"connectance";1
"Womens Peace Gardens";"Pollinator";46;"link_density";11,52
"Womens Peace Gardens";"Pollinator";46;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";46;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";46;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";46;"nestedness";0
"Womens Peace Gardens";"Pollinator";46;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";46;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";46;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";46;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";47;"richness";25
"Womens Peace Gardens";"Pollinator";47;"connectance";1
"Womens Peace Gardens";"Pollinator";47;"link_density";11,52
"Womens Peace Gardens";"Pollinator";47;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";47;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";47;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";47;"nestedness";0
"Womens Peace Gardens";"Pollinator";47;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";47;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";47;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";47;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";48;"richness";25
"Womens Peace Gardens";"Pollinator";48;"connectance";1
"Womens Peace Gardens";"Pollinator";48;"link_density";11,52
"Womens Peace Gardens";"Pollinator";48;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";48;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";48;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";48;"nestedness";0
"Womens Peace Gardens";"Pollinator";48;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";48;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";48;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";48;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";49;"richness";25
"Womens Peace Gardens";"Pollinator";49;"connectance";1
"Womens Peace Gardens";"Pollinator";49;"link_density";11,52
"Womens Peace Gardens";"Pollinator";49;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";49;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";49;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";49;"nestedness";0
"Womens Peace Gardens";"Pollinator";49;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";49;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";49;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";49;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";50;"richness";25
"Womens Peace Gardens";"Pollinator";50;"connectance";1
"Womens Peace Gardens";"Pollinator";50;"link_density";11,52
"Womens Peace Gardens";"Pollinator";50;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";50;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";50;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";50;"nestedness";0
"Womens Peace Gardens";"Pollinator";50;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";50;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";50;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";50;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";51;"richness";25
"Womens Peace Gardens";"Pollinator";51;"connectance";1
"Womens Peace Gardens";"Pollinator";51;"link_density";11,52
"Womens Peace Gardens";"Pollinator";51;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";51;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";51;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";51;"nestedness";0
"Womens Peace Gardens";"Pollinator";51;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";51;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";51;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";51;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";52;"richness";25
"Womens Peace Gardens";"Pollinator";52;"connectance";1
"Womens Peace Gardens";"Pollinator";52;"link_density";11,52
"Womens Peace Gardens";"Pollinator";52;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";52;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";52;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";52;"nestedness";0
"Womens Peace Gardens";"Pollinator";52;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";52;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";52;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";52;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";53;"richness";25
"Womens Peace Gardens";"Pollinator";53;"connectance";1
"Womens Peace Gardens";"Pollinator";53;"link_density";11,52
"Womens Peace Gardens";"Pollinator";53;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";53;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";53;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";53;"nestedness";0
"Womens Peace Gardens";"Pollinator";53;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";53;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";53;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";53;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";54;"richness";25
"Womens Peace Gardens";"Pollinator";54;"connectance";1
"Womens Peace Gardens";"Pollinator";54;"link_density";11,52
"Womens Peace Gardens";"Pollinator";54;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";54;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";54;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";54;"nestedness";0
"Womens Peace Gardens";"Pollinator";54;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";54;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";54;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";54;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";55;"richness";25
"Womens Peace Gardens";"Pollinator";55;"connectance";1
"Womens Peace Gardens";"Pollinator";55;"link_density";11,52
"Womens Peace Gardens";"Pollinator";55;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";55;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";55;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";55;"nestedness";0
"Womens Peace Gardens";"Pollinator";55;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";55;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";55;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";55;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";56;"richness";25
"Womens Peace Gardens";"Pollinator";56;"connectance";1
"Womens Peace Gardens";"Pollinator";56;"link_density";11,52
"Womens Peace Gardens";"Pollinator";56;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";56;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";56;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";56;"nestedness";0
"Womens Peace Gardens";"Pollinator";56;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";56;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";56;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";56;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";57;"richness";25
"Womens Peace Gardens";"Pollinator";57;"connectance";1
"Womens Peace Gardens";"Pollinator";57;"link_density";11,52
"Womens Peace Gardens";"Pollinator";57;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";57;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";57;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";57;"nestedness";0
"Womens Peace Gardens";"Pollinator";57;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";57;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";57;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";57;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";58;"richness";25
"Womens Peace Gardens";"Pollinator";58;"connectance";1
"Womens Peace Gardens";"Pollinator";58;"link_density";11,52
"Womens Peace Gardens";"Pollinator";58;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";58;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";58;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";58;"nestedness";0
"Womens Peace Gardens";"Pollinator";58;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";58;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";58;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";58;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";59;"richness";25
"Womens Peace Gardens";"Pollinator";59;"connectance";1
"Womens Peace Gardens";"Pollinator";59;"link_density";11,52
"Womens Peace Gardens";"Pollinator";59;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";59;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";59;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";59;"nestedness";0
"Womens Peace Gardens";"Pollinator";59;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";59;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";59;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";59;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";60;"richness";25
"Womens Peace Gardens";"Pollinator";60;"connectance";1
"Womens Peace Gardens";"Pollinator";60;"link_density";11,52
"Womens Peace Gardens";"Pollinator";60;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";60;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";60;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";60;"nestedness";0
"Womens Peace Gardens";"Pollinator";60;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";60;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";60;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";60;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";61;"richness";25
"Womens Peace Gardens";"Pollinator";61;"connectance";1
"Womens Peace Gardens";"Pollinator";61;"link_density";11,52
"Womens Peace Gardens";"Pollinator";61;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";61;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";61;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";61;"nestedness";0
"Womens Peace Gardens";"Pollinator";61;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";61;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";61;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";61;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";62;"richness";25
"Womens Peace Gardens";"Pollinator";62;"connectance";1
"Womens Peace Gardens";"Pollinator";62;"link_density";11,52
"Womens Peace Gardens";"Pollinator";62;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";62;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";62;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";62;"nestedness";0
"Womens Peace Gardens";"Pollinator";62;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";62;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";62;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";62;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";63;"richness";25
"Womens Peace Gardens";"Pollinator";63;"connectance";1
"Womens Peace Gardens";"Pollinator";63;"link_density";11,52
"Womens Peace Gardens";"Pollinator";63;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";63;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";63;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";63;"nestedness";0
"Womens Peace Gardens";"Pollinator";63;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";63;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";63;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";63;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";64;"richness";25
"Womens Peace Gardens";"Pollinator";64;"connectance";1
"Womens Peace Gardens";"Pollinator";64;"link_density";11,52
"Womens Peace Gardens";"Pollinator";64;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";64;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";64;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";64;"nestedness";0
"Womens Peace Gardens";"Pollinator";64;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";64;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";64;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";64;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";65;"richness";25
"Womens Peace Gardens";"Pollinator";65;"connectance";1
"Womens Peace Gardens";"Pollinator";65;"link_density";11,52
"Womens Peace Gardens";"Pollinator";65;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";65;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";65;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";65;"nestedness";0
"Womens Peace Gardens";"Pollinator";65;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";65;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";65;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";65;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";66;"richness";25
"Womens Peace Gardens";"Pollinator";66;"connectance";1
"Womens Peace Gardens";"Pollinator";66;"link_density";11,52
"Womens Peace Gardens";"Pollinator";66;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";66;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";66;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";66;"nestedness";0
"Womens Peace Gardens";"Pollinator";66;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";66;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";66;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";66;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";67;"richness";25
"Womens Peace Gardens";"Pollinator";67;"connectance";1
"Womens Peace Gardens";"Pollinator";67;"link_density";11,52
"Womens Peace Gardens";"Pollinator";67;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";67;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";67;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";67;"nestedness";0
"Womens Peace Gardens";"Pollinator";67;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";67;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";67;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";67;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";68;"richness";25
"Womens Peace Gardens";"Pollinator";68;"connectance";1
"Womens Peace Gardens";"Pollinator";68;"link_density";11,52
"Womens Peace Gardens";"Pollinator";68;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";68;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";68;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";68;"nestedness";0
"Womens Peace Gardens";"Pollinator";68;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";68;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";68;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";68;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";69;"richness";25
"Womens Peace Gardens";"Pollinator";69;"connectance";1
"Womens Peace Gardens";"Pollinator";69;"link_density";11,52
"Womens Peace Gardens";"Pollinator";69;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";69;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";69;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";69;"nestedness";0
"Womens Peace Gardens";"Pollinator";69;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";69;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";69;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";69;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";70;"richness";25
"Womens Peace Gardens";"Pollinator";70;"connectance";1
"Womens Peace Gardens";"Pollinator";70;"link_density";11,52
"Womens Peace Gardens";"Pollinator";70;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";70;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";70;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";70;"nestedness";0
"Womens Peace Gardens";"Pollinator";70;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";70;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";70;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";70;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";71;"richness";25
"Womens Peace Gardens";"Pollinator";71;"connectance";1
"Womens Peace Gardens";"Pollinator";71;"link_density";11,52
"Womens Peace Gardens";"Pollinator";71;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";71;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";71;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";71;"nestedness";0
"Womens Peace Gardens";"Pollinator";71;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";71;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";71;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";71;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";72;"richness";25
"Womens Peace Gardens";"Pollinator";72;"connectance";1
"Womens Peace Gardens";"Pollinator";72;"link_density";11,52
"Womens Peace Gardens";"Pollinator";72;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";72;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";72;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";72;"nestedness";0
"Womens Peace Gardens";"Pollinator";72;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";72;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";72;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";72;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";73;"richness";25
"Womens Peace Gardens";"Pollinator";73;"connectance";1
"Womens Peace Gardens";"Pollinator";73;"link_density";11,52
"Womens Peace Gardens";"Pollinator";73;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";73;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";73;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";73;"nestedness";0
"Womens Peace Gardens";"Pollinator";73;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";73;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";73;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";73;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";74;"richness";25
"Womens Peace Gardens";"Pollinator";74;"connectance";1
"Womens Peace Gardens";"Pollinator";74;"link_density";11,52
"Womens Peace Gardens";"Pollinator";74;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";74;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";74;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";74;"nestedness";0
"Womens Peace Gardens";"Pollinator";74;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";74;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";74;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";74;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";75;"richness";25
"Womens Peace Gardens";"Pollinator";75;"connectance";1
"Womens Peace Gardens";"Pollinator";75;"link_density";11,52
"Womens Peace Gardens";"Pollinator";75;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";75;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";75;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";75;"nestedness";0
"Womens Peace Gardens";"Pollinator";75;"centrality_degree";0,0972222222222222
"Womens Peace Gardens";"Pollinator";75;"centrality_betweenness";0,0267713365539453
"Womens Peace Gardens";"Pollinator";75;"centrality_eigen";0,173913043478261
"Womens Peace Gardens";"Pollinator";75;"interaction_overlap";1
"Womens Peace Gardens";"Pollinator";76;"richness";25
"Womens Peace Gardens";"Pollinator";76;"connectance";1
"Womens Peace Gardens";"Pollinator";76;"link_density";11,52
"Womens Peace Gardens";"Pollinator";76;"degree_heterogeneity";3,17805383034795
"Womens Peace Gardens";"Pollinator";76;"modularity_eigen";0
"Womens Peace Gardens";"Pollinator";76;"modularity_betweenness";0
"Womens Peace Gardens";"Pollinator";76;"nestedness";0
